station_id;available_bikes;available_ebikes;free_stands;status;updated
6006;0;1;18;Operative;2020-03-09 02:10:11
6007;1;2;20;Operative;2020-03-09 02:10:11
6004;8;5;33;Operative;2020-03-09 02:10:11
6005;0;0;38;Operative;2020-03-09 02:10:11
6002;11;9;3;Operative;2020-03-09 02:10:11
6003;7;1;13;Operative;2020-03-09 02:10:11
6001;8;3;5;Operative;2020-03-09 02:10:11
6008;2;2;28;Operative;2020-03-09 02:10:11
6009;4;5;27;Operative;2020-03-09 02:10:11
31702;0;0;18;Operative;2020-03-09 02:10:11
31703;1;6;20;Operative;2020-03-09 02:10:11
17018;1;4;13;Operative;2020-03-09 02:10:11
17019;0;1;19;Operative;2020-03-09 02:10:11
17012;3;4;17;Operative;2020-03-09 02:10:11
17013;6;0;17;Operative;2020-03-09 02:10:11
17010;9;7;24;Operative;2020-03-09 02:10:11
17011;17;4;30;Operative;2020-03-09 02:10:11
17016;6;4;21;Operative;2020-03-09 02:10:11
17017;5;5;24;Operative;2020-03-09 02:10:11
17015;9;5;34;Operative;2020-03-09 02:10:11
31704;1;3;25;Operative;2020-03-09 02:10:11
31705;2;5;43;Operative;2020-03-09 02:10:11
11043;4;8;9;Operative;2020-03-09 02:10:11
26005;4;10;16;Operative;2020-03-09 02:10:11
26004;12;8;2;Operative;2020-03-09 02:10:11
26007;7;3;10;Operative;2020-03-09 02:10:11
26006;1;18;11;Operative;2020-03-09 02:10:11
26001;3;7;14;Operative;2020-03-09 02:10:11
26003;9;2;5;Operative;2020-03-09 02:10:11
26002;6;8;12;Operative;2020-03-09 02:10:11
14112;0;0;16;Operative;2020-03-09 02:10:11
14113;2;2;34;Operative;2020-03-09 02:10:11
14110;3;2;20;Operative;2020-03-09 02:10:11
14111;0;0;25;Operative;2020-03-09 02:10:11
14116;0;3;22;Operative;2020-03-09 02:10:11
14117;12;1;26;Operative;2020-03-09 02:10:11
7014;15;5;18;Operative;2020-03-09 02:10:11
33014;7;6;7;Operative;2020-03-09 02:10:11
33015;9;4;18;Operative;2020-03-09 02:10:11
33016;8;8;6;Operative;2020-03-09 02:10:11
33017;13;15;2;Operative;2020-03-09 02:10:11
33012;6;10;13;Operative;2020-03-09 02:10:11
33018;8;11;11;Operative;2020-03-09 02:10:11
33019;0;0;0;Work in progress;2020-03-09 02:10:11
41103;13;2;10;Operative;2020-03-09 02:10:11
41102;3;1;38;Operative;2020-03-09 02:10:11
41101;6;5;13;Operative;2020-03-09 02:10:11
13038;6;8;11;Operative;2020-03-09 02:10:11
13039;0;0;18;Operative;2020-03-09 02:10:11
13035;1;7;18;Operative;2020-03-09 02:10:11
13036;0;5;31;Operative;2020-03-09 02:10:11
13037;3;4;13;Operative;2020-03-09 02:10:11
13030;0;0;0;Work in progress;2020-03-09 02:10:11
13032;1;6;19;Operative;2020-03-09 02:10:11
13033;1;3;9;Operative;2020-03-09 02:10:11
8105;9;7;15;Operative;2020-03-09 02:10:11
8104;0;0;31;Operative;2020-03-09 02:10:11
8101;2;1;20;Operative;2020-03-09 02:10:11
8103;2;2;19;Operative;2020-03-09 02:10:11
8102;3;1;22;Operative;2020-03-09 02:10:11
15064;32;3;10;Operative;2020-03-09 02:10:11
15067;5;5;1;Operative;2020-03-09 02:10:11
15061;14;6;2;Operative;2020-03-09 02:10:11
15060;8;1;12;Operative;2020-03-09 02:10:11
15063;10;8;2;Operative;2020-03-09 02:10:11
15062;22;7;6;Operative;2020-03-09 02:10:11
15069;23;6;15;Operative;2020-03-09 02:10:11
15068;0;3;13;Operative;2020-03-09 02:10:11
22101;9;5;17;Operative;2020-03-09 02:10:11
22102;3;4;17;Operative;2020-03-09 02:10:11
22103;5;1;18;Operative;2020-03-09 02:10:11
16044;10;6;16;Operative;2020-03-09 02:10:11
16042;10;3;25;Operative;2020-03-09 02:10:11
16043;0;1;14;Operative;2020-03-09 02:10:11
16040;8;6;19;Operative;2020-03-09 02:10:11
16041;14;22;10;Operative;2020-03-09 02:10:11
4019;10;3;18;Operative;2020-03-09 02:10:11
4018;3;1;15;Operative;2020-03-09 02:10:11
4013;24;5;0;Operative;2020-03-09 02:10:11
4012;21;5;2;Operative;2020-03-09 02:10:11
4011;12;1;23;Operative;2020-03-09 02:10:11
4010;12;1;13;Operative;2020-03-09 02:10:11
4017;6;2;6;Operative;2020-03-09 02:10:11
4016;35;4;20;Operative;2020-03-09 02:10:11
4015;35;9;0;Operative;2020-03-09 02:10:11
4014;7;8;13;Operative;2020-03-09 02:10:11
21008;7;6;21;Operative;2020-03-09 02:10:11
21009;0;1;45;Operative;2020-03-09 02:10:11
7021;11;8;9;Operative;2020-03-09 02:10:11
21001;11;6;10;Operative;2020-03-09 02:10:11
21002;8;8;4;Operative;2020-03-09 02:10:11
21003;12;3;9;Operative;2020-03-09 02:10:11
21004;1;0;30;Operative;2020-03-09 02:10:11
21005;9;3;14;Operative;2020-03-09 02:10:11
21006;8;7;12;Operative;2020-03-09 02:10:11
21007;15;2;36;Operative;2020-03-09 02:10:11
5119;12;1;27;Operative;2020-03-09 02:10:11
43401;4;5;34;Operative;2020-03-09 02:10:11
43402;21;8;7;Operative;2020-03-09 02:10:11
32020;9;6;1;Operative;2020-03-09 02:10:11
32021;3;8;20;Operative;2020-03-09 02:10:11
6010;1;1;13;Operative;2020-03-09 02:10:11
6013;18;3;4;Operative;2020-03-09 02:10:11
6012;8;8;2;Operative;2020-03-09 02:10:11
6015;8;2;43;Operative;2020-03-09 02:10:11
6014;4;0;22;Operative;2020-03-09 02:10:11
6017;22;1;9;Operative;2020-03-09 02:10:11
6016;14;2;5;Operative;2020-03-09 02:10:11
6018;0;3;15;Operative;2020-03-09 02:10:11
17027;17;17;12;Operative;2020-03-09 02:10:11
17026;3;4;33;Operative;2020-03-09 02:10:11
17025;2;2;31;Operative;2020-03-09 02:10:11
17024;1;2;20;Operative;2020-03-09 02:10:11
17023;8;8;20;Operative;2020-03-09 02:10:11
17022;4;4;38;Operative;2020-03-09 02:10:11
17021;3;3;28;Operative;2020-03-09 02:10:11
17020;6;9;12;Operative;2020-03-09 02:10:11
10041;2;3;13;Operative;2020-03-09 02:10:11
10042;0;0;0;Close;2020-03-09 02:10:11
17029;7;12;18;Operative;2020-03-09 02:10:11
17028;8;6;23;Operative;2020-03-09 02:10:11
20009;1;0;19;Operative;2020-03-09 02:10:11
12154;8;14;18;Operative;2020-03-09 02:10:11
12155;29;5;9;Operative;2020-03-09 02:10:11
12156;0;3;21;Operative;2020-03-09 02:10:11
12157;0;4;63;Operative;2020-03-09 02:10:11
12150;19;2;4;Operative;2020-03-09 02:10:11
12151;1;1;55;Operative;2020-03-09 02:10:11
12153;5;2;47;Operative;2020-03-09 02:10:11
14128;1;6;22;Operative;2020-03-09 02:10:11
14127;12;2;25;Operative;2020-03-09 02:10:11
14125;4;3;17;Operative;2020-03-09 02:10:11
14124;0;6;15;Operative;2020-03-09 02:10:11
14122;1;2;16;Operative;2020-03-09 02:10:11
8056;0;2;27;Operative;2020-03-09 02:10:11
8009;6;1;18;Operative;2020-03-09 02:10:11
8055;5;1;25;Operative;2020-03-09 02:10:11
13049;17;2;3;Operative;2020-03-09 02:10:11
13048;14;8;6;Operative;2020-03-09 02:10:11
13041;2;0;48;Operative;2020-03-09 02:10:11
13043;13;7;31;Operative;2020-03-09 02:10:11
13045;6;4;26;Operative;2020-03-09 02:10:11
13044;5;5;26;Operative;2020-03-09 02:10:11
13047;34;11;4;Operative;2020-03-09 02:10:11
13046;21;4;18;Operative;2020-03-09 02:10:11
18041;0;5;15;Operative;2020-03-09 02:10:11
18042;0;1;19;Operative;2020-03-09 02:10:11
18043;2;1;17;Operative;2020-03-09 02:10:11
18044;3;2;27;Operative;2020-03-09 02:10:11
18045;5;7;4;Operative;2020-03-09 02:10:11
18046;17;6;9;Operative;2020-03-09 02:10:11
18047;8;6;31;Operative;2020-03-09 02:10:11
18049;16;7;32;Operative;2020-03-09 02:10:11
5029;2;0;28;Operative;2020-03-09 02:10:11
17116;4;5;17;Operative;2020-03-09 02:10:11
18138;10;3;7;Operative;2020-03-09 02:10:11
18139;2;3;23;Operative;2020-03-09 02:10:11
18134;1;2;22;Operative;2020-03-09 02:10:11
18135;5;3;17;Operative;2020-03-09 02:10:11
18136;2;1;17;Operative;2020-03-09 02:10:11
18137;1;4;23;Operative;2020-03-09 02:10:11
21951;1;1;20;Operative;2020-03-09 02:10:11
5024;6;2;12;Operative;2020-03-09 02:10:11
8008;0;1;16;Operative;2020-03-09 02:10:11
17119;6;5;22;Operative;2020-03-09 02:10:11
8004;2;4;61;Operative;2020-03-09 02:10:11
8007;5;1;24;Operative;2020-03-09 02:10:11
8001;6;2;35;Operative;2020-03-09 02:10:11
8002;2;1;42;Operative;2020-03-09 02:10:11
8003;1;6;10;Operative;2020-03-09 02:10:11
15072;13;1;15;Operative;2020-03-09 02:10:11
15070;10;1;25;Operative;2020-03-09 02:10:11
15071;17;5;1;Operative;2020-03-09 02:10:11
4020;6;0;15;Operative;2020-03-09 02:15:09
4021;1;3;22;Operative;2020-03-09 02:15:09
32303;8;18;4;Operative;2020-03-09 02:15:09
32302;0;6;14;Operative;2020-03-09 02:15:09
32301;0;0;17;Close;2020-03-09 02:15:09
22009;12;3;7;Operative;2020-03-09 02:15:09
22008;9;0;18;Operative;2020-03-09 02:15:09
22001;6;6;11;Operative;2020-03-09 02:15:09
22003;7;4;15;Operative;2020-03-09 02:15:09
22002;13;7;5;Operative;2020-03-09 02:15:09
22005;11;0;11;Operative;2020-03-09 02:15:09
22007;15;10;11;Operative;2020-03-09 02:15:09
22006;7;4;17;Operative;2020-03-09 02:15:09
21105;5;7;13;Operative;2020-03-09 02:15:09
21104;13;4;5;Operative;2020-03-09 02:15:09
21107;8;6;10;Operative;2020-03-09 02:15:09
21109;17;8;3;Operative;2020-03-09 02:15:09
21108;10;5;35;Operative;2020-03-09 02:15:09
32013;4;8;11;Operative;2020-03-09 02:15:09
32012;7;9;20;Operative;2020-03-09 02:15:09
32011;4;4;35;Operative;2020-03-09 02:15:09
32010;6;2;32;Operative;2020-03-09 02:15:09
32017;0;0;0;Work in progress;2020-03-09 02:15:09
32016;0;0;40;Work in progress;2020-03-09 02:15:09
32015;13;15;12;Operative;2020-03-09 02:15:09
32014;6;4;22;Operative;2020-03-09 02:15:09
32019;10;18;2;Operative;2020-03-09 02:15:09
32018;9;1;14;Operative;2020-03-09 02:15:09
12019;6;11;11;Operative;2020-03-09 02:15:09
12018;3;6;24;Operative;2020-03-09 02:15:09
12015;0;4;31;Operative;2020-03-09 02:15:09
12017;21;7;10;Operative;2020-03-09 02:15:09
12016;12;8;15;Operative;2020-03-09 02:15:09
12011;28;6;1;Operative;2020-03-09 02:15:09
12010;8;7;5;Operative;2020-03-09 02:15:09
12013;7;9;0;Operative;2020-03-09 02:15:09
46003;4;2;18;Operative;2020-03-09 02:15:09
46002;0;0;0;Work in progress;2020-03-09 02:15:09
46001;5;0;14;Operative;2020-03-09 02:15:09
17030;6;5;11;Operative;2020-03-09 02:15:09
17031;7;6;15;Operative;2020-03-09 02:15:09
17032;10;3;7;Operative;2020-03-09 02:15:09
17033;0;0;33;Close;2020-03-09 02:15:09
17036;2;4;22;Operative;2020-03-09 02:15:09
17037;10;11;1;Operative;2020-03-09 02:15:09
17038;3;2;57;Operative;2020-03-09 02:15:09
17039;3;3;32;Operative;2020-03-09 02:15:09
15201;0;0;0;Work in progress;2020-03-09 02:15:09
12129;1;0;33;Operative;2020-03-09 02:15:09
12128;24;1;9;Operative;2020-03-09 02:15:09
12120;11;9;30;Operative;2020-03-09 02:15:09
12123;27;3;22;Operative;2020-03-09 02:15:09
12122;22;6;23;Operative;2020-03-09 02:15:09
12125;26;6;18;Operative;2020-03-09 02:15:09
12127;27;10;11;Operative;2020-03-09 02:15:09
12126;3;11;37;Operative;2020-03-09 02:15:09
14138;0;6;26;Operative;2020-03-09 02:15:09
14139;2;2;26;Operative;2020-03-09 02:15:09
5114;6;5;6;Operative;2020-03-09 02:15:09
14130;4;5;21;Operative;2020-03-09 02:15:09
14131;3;3;24;Operative;2020-03-09 02:15:09
14132;1;4;25;Operative;2020-03-09 02:15:09
14133;10;1;24;Operative;2020-03-09 02:15:09
14134;11;3;18;Operative;2020-03-09 02:15:09
14135;2;0;37;Operative;2020-03-09 02:15:09
14136;1;1;38;Operative;2020-03-09 02:15:09
14137;2;1;27;Operative;2020-03-09 02:15:09
10001;15;2;44;Operative;2020-03-09 02:15:09
14018;0;3;44;Operative;2020-03-09 02:15:09
10008;8;7;3;Operative;2020-03-09 02:15:09
14012;2;3;20;Operative;2020-03-09 02:15:09
12007;0;1;34;Operative;2020-03-09 02:15:09
13052;26;2;16;Operative;2020-03-09 02:15:09
13053;9;2;10;Operative;2020-03-09 02:15:09
13050;18;4;35;Operative;2020-03-09 02:15:09
13051;7;3;13;Operative;2020-03-09 02:15:09
13054;5;2;46;Operative;2020-03-09 02:15:09
13055;35;18;7;Operative;2020-03-09 02:15:09
18141;0;2;16;Operative;2020-03-09 02:15:09
18140;27;9;4;Operative;2020-03-09 02:15:09
18142;5;5;20;Operative;2020-03-09 02:15:09
8549;10;0;14;Operative;2020-03-09 02:15:09
8019;0;6;20;Operative;2020-03-09 02:15:09
8018;2;4;25;Operative;2020-03-09 02:15:09
8017;14;9;41;Operative;2020-03-09 02:15:09
8016;3;5;21;Operative;2020-03-09 02:15:09
8015;9;7;21;Operative;2020-03-09 02:15:09
8013;4;4;12;Operative;2020-03-09 02:15:09
8012;2;2;43;Operative;2020-03-09 02:15:09
8011;0;1;14;Operative;2020-03-09 02:15:09
8010;3;1;13;Operative;2020-03-09 02:15:09
15043;1;4;6;Operative;2020-03-09 02:15:09
15042;5;4;7;Operative;2020-03-09 02:15:09
15041;0;2;35;Operative;2020-03-09 02:15:09
15040;1;2;32;Operative;2020-03-09 02:15:09
15047;1;3;48;Operative;2020-03-09 02:15:09
15046;5;2;22;Operative;2020-03-09 02:15:09
15045;1;7;26;Operative;2020-03-09 02:15:09
15044;1;2;30;Operative;2020-03-09 02:15:09
15049;1;0;23;Operative;2020-03-09 02:15:09
8054;1;1;29;Operative;2020-03-09 02:15:09
31706;2;10;14;Operative;2020-03-09 02:15:09
31707;13;3;33;Operative;2020-03-09 02:15:09
22012;7;8;9;Operative;2020-03-09 02:15:09
22013;0;2;29;Operative;2020-03-09 02:15:09
22010;4;2;22;Operative;2020-03-09 02:15:09
22016;0;0;0;Work in progress;2020-03-09 02:15:09
22014;4;9;12;Operative;2020-03-09 02:15:09
22015;13;4;6;Operative;2020-03-09 02:15:09
21112;4;4;20;Operative;2020-03-09 02:15:09
21110;17;9;10;Operative;2020-03-09 02:15:09
21111;12;8;29;Operative;2020-03-09 02:15:09
21114;8;5;16;Operative;2020-03-09 02:15:09
21115;6;3;23;Operative;2020-03-09 02:15:09
21118;7;4;5;Operative;2020-03-09 02:15:09
21119;11;2;11;Operative;2020-03-09 02:15:09
32004;11;7;21;Operative;2020-03-09 02:15:09
32001;3;4;21;Operative;2020-03-09 02:15:09
32003;4;5;18;Operative;2020-03-09 02:15:09
42021;22;3;7;Operative;2020-03-09 02:15:09
42023;18;4;4;Operative;2020-03-09 02:15:09
42022;23;6;8;Operative;2020-03-09 02:15:09
42024;11;12;5;Operative;2020-03-09 02:15:09
12008;38;2;13;Operative;2020-03-09 02:15:09
42026;5;7;28;Operative;2020-03-09 02:15:09
12006;17;6;28;Operative;2020-03-09 02:15:09
42028;0;0;0;Work in progress;2020-03-09 02:15:09
12004;5;3;26;Operative;2020-03-09 02:15:09
12005;13;13;2;Operative;2020-03-09 02:15:09
12002;3;1;12;Operative;2020-03-09 02:15:09
12001;23;6;33;Operative;2020-03-09 02:15:09
10152;0;1;24;Operative;2020-03-09 02:15:09
10153;0;0;20;Operative;2020-03-09 02:15:09
10151;2;3;23;Operative;2020-03-09 02:15:09
23042;0;0;0;Work in progress;2020-03-09 02:15:09
23041;11;13;1;Operative;2020-03-09 02:15:09
11111;10;9;0;Operative;2020-03-09 02:15:09
11110;15;13;24;Operative;2020-03-09 02:15:09
11113;12;2;44;Operative;2020-03-09 02:15:09
11112;14;6;2;Operative;2020-03-09 02:15:09
11115;4;4;15;Operative;2020-03-09 02:15:09
11114;11;6;15;Operative;2020-03-09 02:15:09
11116;6;9;22;Operative;2020-03-09 02:15:09
8028;1;1;27;Operative;2020-03-09 02:15:09
8029;11;6;23;Operative;2020-03-09 02:15:09
8020;8;3;32;Operative;2020-03-09 02:15:09
8026;3;3;6;Operative;2020-03-09 02:15:09
8027;2;1;11;Operative;2020-03-09 02:15:09
8025;5;3;25;Operative;2020-03-09 02:15:09
11025;13;6;0;Operative;2020-03-09 02:15:09
11024;16;2;33;Operative;2020-03-09 02:15:09
11027;6;6;26;Operative;2020-03-09 02:15:09
11026;12;15;18;Operative;2020-03-09 02:15:09
11021;2;7;14;Operative;2020-03-09 02:15:09
11020;8;9;22;Operative;2020-03-09 02:15:09
11023;12;4;30;Operative;2020-03-09 02:15:09
11022;13;1;1;Operative;2020-03-09 02:15:09
15054;10;8;1;Operative;2020-03-09 02:15:09
15055;5;3;46;Operative;2020-03-09 02:15:09
15056;7;2;13;Operative;2020-03-09 02:15:09
15057;3;2;34;Operative;2020-03-09 02:15:09
15050;15;2;4;Operative;2020-03-09 02:15:09
11028;5;11;22;Operative;2020-03-09 02:15:09
15052;38;4;6;Operative;2020-03-09 02:15:09
15053;33;7;6;Operative;2020-03-09 02:15:09
16129;5;2;35;Operative;2020-03-09 02:15:09
16124;18;7;41;Operative;2020-03-09 02:15:09
16121;14;3;14;Operative;2020-03-09 02:15:09
16123;3;8;15;Operative;2020-03-09 02:15:09
16122;29;7;14;Operative;2020-03-09 02:15:09
16011;0;0;41;Operative;2020-03-09 02:15:09
16010;0;2;21;Operative;2020-03-09 02:15:09
16013;0;1;34;Operative;2020-03-09 02:15:09
16012;0;2;40;Operative;2020-03-09 02:15:09
16015;1;3;11;Operative;2020-03-09 02:15:09
16014;0;6;18;Operative;2020-03-09 02:15:09
16017;1;2;13;Operative;2020-03-09 02:15:09
16016;1;4;29;Operative;2020-03-09 02:15:09
16019;2;0;34;Operative;2020-03-09 02:15:09
16018;0;1;17;Operative;2020-03-09 02:15:09
12039;13;11;14;Operative;2020-03-09 02:15:09
12038;16;8;20;Operative;2020-03-09 02:15:09
12033;37;4;25;Operative;2020-03-09 02:15:09
12032;23;7;5;Operative;2020-03-09 02:15:09
12031;22;10;3;Operative;2020-03-09 02:15:09
12030;23;5;5;Operative;2020-03-09 02:15:09
12037;11;7;18;Operative;2020-03-09 02:15:09
12036;2;5;35;Operative;2020-03-09 02:15:09
12035;14;3;16;Operative;2020-03-09 02:15:09
12034;3;4;41;Operative;2020-03-09 02:15:09
12107;8;5;8;Operative;2020-03-09 02:15:09
12106;57;5;6;Operative;2020-03-09 02:15:09
12105;17;6;11;Operative;2020-03-09 02:15:09
12102;1;1;27;Operative;2020-03-09 02:15:09
12101;11;4;11;Operative;2020-03-09 02:15:09
12109;21;8;1;Operative;2020-03-09 02:15:09
12108;25;2;38;Operative;2020-03-09 02:15:09
10166;5;0;11;Operative;2020-03-09 02:15:09
10165;0;0;40;Operative;2020-03-09 02:15:09
10164;4;2;28;Operative;2020-03-09 02:15:09
10163;3;2;25;Operative;2020-03-09 02:15:09
10162;1;2;21;Operative;2020-03-09 02:15:09
10161;1;2;29;Operative;2020-03-09 02:15:09
21707;7;10;8;Operative;2020-03-09 02:15:09
21706;0;2;47;Operative;2020-03-09 02:15:09
21704;16;10;0;Operative;2020-03-09 02:15:09
21703;0;0;23;Close;2020-03-09 02:15:09
21702;1;1;49;Operative;2020-03-09 02:15:09
21701;2;10;18;Operative;2020-03-09 02:15:09
21708;2;4;24;Operative;2020-03-09 02:15:09
41211;2;4;28;Operative;2020-03-09 02:15:09
41210;3;2;14;Operative;2020-03-09 02:15:09
19036;1;2;30;Operative;2020-03-09 02:15:09
16021;2;2;19;Operative;2020-03-09 02:15:09
15114;0;2;31;Operative;2020-03-09 02:15:09
15111;4;7;14;Operative;2020-03-09 02:15:09
15110;3;2;19;Operative;2020-03-09 02:15:09
15113;1;0;24;Operative;2020-03-09 02:15:09
15112;0;3;21;Operative;2020-03-09 02:15:09
11109;13;2;8;Operative;2020-03-09 02:15:09
11102;24;7;28;Operative;2020-03-09 02:15:09
11103;18;6;14;Operative;2020-03-09 02:15:09
11101;31;7;11;Operative;2020-03-09 02:15:09
11107;27;6;11;Operative;2020-03-09 02:15:09
11104;1;8;11;Operative;2020-03-09 02:15:09
16025;20;8;41;Operative;2020-03-09 02:15:09
16026;1;2;20;Operative;2020-03-09 02:15:09
9020;0;0;21;Operative;2020-03-09 02:15:09
19031;2;8;11;Operative;2020-03-09 02:15:09
8035;1;2;32;Operative;2020-03-09 02:15:09
8034;6;2;27;Operative;2020-03-09 02:15:09
8037;6;13;18;Operative;2020-03-09 02:15:09
8036;8;2;23;Operative;2020-03-09 02:15:09
8031;4;2;26;Operative;2020-03-09 02:15:09
10028;0;2;27;Operative;2020-03-09 02:15:09
8033;0;2;24;Operative;2020-03-09 02:15:09
8032;4;0;32;Operative;2020-03-09 02:15:09
17042;1;1;50;Operative;2020-03-09 02:15:09
8039;3;1;6;Operative;2020-03-09 02:15:09
8038;8;6;15;Operative;2020-03-09 02:15:09
20132;5;0;21;Operative;2020-03-09 02:15:09
11105;3;2;45;Operative;2020-03-09 02:15:09
10024;7;6;5;Operative;2020-03-09 02:15:09
15029;10;4;36;Operative;2020-03-09 02:15:09
11037;10;3;25;Operative;2020-03-09 02:15:09
11034;13;2;33;Operative;2020-03-09 02:15:09
11035;10;3;40;Operative;2020-03-09 02:15:09
11032;9;9;29;Operative;2020-03-09 02:15:09
11033;24;2;7;Operative;2020-03-09 02:15:09
11030;3;5;15;Operative;2020-03-09 02:15:09
11031;11;13;15;Operative;2020-03-09 02:15:09
15021;7;4;53;Operative;2020-03-09 02:15:09
15020;12;5;15;Operative;2020-03-09 02:15:09
15023;6;4;24;Operative;2020-03-09 02:15:09
15022;4;5;33;Operative;2020-03-09 02:15:09
15025;24;8;15;Operative;2020-03-09 02:15:09
15024;4;0;19;Operative;2020-03-09 02:15:09
15027;0;5;15;Operative;2020-03-09 02:15:09
15026;9;6;17;Operative;2020-03-09 02:15:09
31104;2;5;23;Operative;2020-03-09 02:15:09
31105;1;10;7;Operative;2020-03-09 02:15:09
9022;1;2;30;Operative;2020-03-09 02:15:09
31101;0;1;18;Operative;2020-03-09 02:15:09
31102;0;2;19;Operative;2020-03-09 02:15:09
31103;14;20;2;Operative;2020-03-09 02:15:09
20134;1;1;18;Operative;2020-03-09 02:15:09
23701;5;3;15;Operative;2020-03-09 02:15:09
23703;0;2;16;Operative;2020-03-09 02:15:09
23702;1;0;19;Operative;2020-03-09 02:15:09
15059;18;12;35;Operative;2020-03-09 02:15:09
16138;0;0;0;Work in progress;2020-03-09 02:15:09
16139;0;0;0;Work in progress;2020-03-09 02:15:09
16136;20;1;9;Operative;2020-03-09 02:15:09
16002;3;4;31;Operative;2020-03-09 02:15:09
16003;12;5;11;Operative;2020-03-09 02:15:09
16001;2;2;21;Operative;2020-03-09 02:15:09
16006;0;2;17;Operative;2020-03-09 02:15:09
16007;10;9;20;Operative;2020-03-09 02:15:09
16004;0;2;68;Operative;2020-03-09 02:15:09
16005;0;1;24;Operative;2020-03-09 02:15:09
16008;1;2;30;Operative;2020-03-09 02:15:09
16009;1;1;15;Operative;2020-03-09 02:15:09
12024;9;0;26;Operative;2020-03-09 02:15:09
12026;24;3;24;Operative;2020-03-09 02:15:09
12027;9;5;2;Operative;2020-03-09 02:15:09
12020;1;3;41;Operative;2020-03-09 02:15:09
12022;17;5;11;Operative;2020-03-09 02:15:09
13516;3;7;30;Operative;2020-03-09 02:15:09
13515;13;8;39;Operative;2020-03-09 02:15:09
12028;0;5;22;Operative;2020-03-09 02:15:09
12029;24;12;18;Operative;2020-03-09 02:15:09
42004;13;12;0;Operative;2020-03-09 02:15:09
42003;11;5;14;Operative;2020-03-09 02:15:09
16022;0;2;17;Operative;2020-03-09 02:15:09
12111;9;8;10;Operative;2020-03-09 02:15:09
12112;5;3;22;Operative;2020-03-09 02:15:09
12113;17;5;22;Operative;2020-03-09 02:15:09
12114;16;6;6;Operative;2020-03-09 02:15:09
12115;17;3;13;Operative;2020-03-09 02:15:09
12119;38;11;1;Operative;2020-03-09 02:15:09
11036;27;5;26;Operative;2020-03-09 02:15:09
15028;31;10;27;Operative;2020-03-09 02:15:09
20007;7;11;32;Operative;2020-03-09 02:15:09
20006;5;5;2;Operative;2020-03-09 02:15:09
41208;2;10;10;Operative;2020-03-09 02:15:09
41209;2;5;7;Operative;2020-03-09 02:15:09
20003;5;1;15;Operative;2020-03-09 02:15:09
41202;19;4;39;Operative;2020-03-09 02:15:09
41203;3;2;15;Operative;2020-03-09 02:15:09
41204;0;4;16;Operative;2020-03-09 02:15:09
41205;0;8;12;Operative;2020-03-09 02:15:09
41206;1;0;33;Operative;2020-03-09 02:15:09
20002;3;3;9;Operative;2020-03-09 02:15:09
7001;2;4;21;Operative;2020-03-09 02:15:09
11038;33;0;12;Operative;2020-03-09 02:15:09
11039;4;3;29;Operative;2020-03-09 02:15:09
7003;5;1;46;Operative;2020-03-09 02:15:09
7002;3;8;23;Operative;2020-03-09 02:15:09
7005;25;9;18;Operative;2020-03-09 02:15:09
21401;1;2;30;Operative;2020-03-09 02:15:09
21402;0;2;25;Operative;2020-03-09 02:15:09
21403;1;4;9;Operative;2020-03-09 02:15:09
9023;2;1;30;Operative;2020-03-09 02:15:09
20008;7;9;16;Operative;2020-03-09 02:15:09
10201;3;1;20;Operative;2020-03-09 02:15:09
20043;14;3;9;Operative;2020-03-09 02:15:09
20042;1;4;35;Operative;2020-03-09 02:15:09
20040;3;7;16;Operative;2020-03-09 02:15:09
20047;3;0;45;Operative;2020-03-09 02:15:09
20045;14;2;14;Operative;2020-03-09 02:15:09
20044;0;2;26;Operative;2020-03-09 02:15:09
20048;3;2;23;Operative;2020-03-09 02:15:09
1120;4;0;23;Operative;2020-03-09 02:15:09
1122;0;0;0;Close;2020-03-09 02:15:09
15108;18;3;0;Operative;2020-03-09 02:15:09
15109;9;4;16;Operative;2020-03-09 02:15:09
15106;7;11;17;Operative;2020-03-09 02:15:09
15107;14;3;5;Operative;2020-03-09 02:15:09
15104;6;4;53;Operative;2020-03-09 02:15:09
15105;8;7;10;Operative;2020-03-09 02:15:09
15102;5;1;17;Operative;2020-03-09 02:15:09
15103;19;11;21;Operative;2020-03-09 02:15:09
1018;11;2;8;Operative;2020-03-09 02:15:09
1014;0;0;24;Operative;2020-03-09 02:15:09
1015;1;3;15;Operative;2020-03-09 02:15:09
1016;4;5;16;Operative;2020-03-09 02:15:09
1017;0;4;16;Operative;2020-03-09 02:15:09
1012;2;2;18;Operative;2020-03-09 02:15:09
1013;2;4;61;Operative;2020-03-09 02:15:09
8040;2;2;27;Operative;2020-03-09 02:15:09
31009;0;4;22;Operative;2020-03-09 02:15:09
8045;36;12;9;Operative;2020-03-09 02:15:09
8046;9;4;19;Operative;2020-03-09 02:15:09
31005;5;6;33;Operative;2020-03-09 02:15:09
8049;1;1;20;Operative;2020-03-09 02:15:09
31007;3;11;35;Operative;2020-03-09 02:15:09
31001;6;6;15;Operative;2020-03-09 02:15:09
31003;1;15;14;Operative;2020-03-09 02:15:09
11003;8;3;23;Operative;2020-03-09 02:15:09
11002;10;2;11;Operative;2020-03-09 02:15:09
15038;11;2;50;Operative;2020-03-09 02:15:09
15039;3;3;6;Operative;2020-03-09 02:15:09
11007;46;9;8;Operative;2020-03-09 02:15:09
